test_id,test_timestamp,tool_identifier,tool_name,tool_author,tool_category,test_success,deployment_success,communication_success,available_tools_count,test_duration_seconds,comprehensive_score,github_evaluation_score,sustainability_score,popularity_score,calculation_method
13422017-1977-4a3f-85b4-3d4df74d0d57,2025-08-29T23:53:06.790915+00:00,https://github.com/nextbillion-ai/nbai-mcp,NextBillion.ai MCP 服务器,nextbillion-ai,,False,True,False,7,192.080346107483,18,,42,13,weighted_average
46b66b69-acfe-4217-ae19-59852e463cb9,2025-08-30T14:39:26.380868+00:00,https://github.com/yanmxa/ocm-mcp-server,Open Cluster Management MCP 服务器,yanmxa,,False,True,False,3,153.046879291534,,,,,
19949cef-b15a-4d77-be7f-2c5c2d78eb32,2025-08-30T00:22:38.984543+00:00,https://github.com/captainChaozi/search-intent-mcp,Search Intent MCP,captainChaozi,,False,True,False,1,134.952475309372,5,,3,13,weighted_average
ea01cd4e-2137-4838-a188-33565f899d87,2025-08-29T23:53:09.536839+00:00,https://github.com/elchika-inc/open-crawler-mcp-server,Open Crawler MCP 服务器,elchika-inc,,False,True,False,2,84.2634220123291,24,,59,13,weighted_average
8d584df7-93d5-4cc0-802a-1ab14fe66bd0,2025-08-30T00:03:09.934254+00:00,https://github.com/mondaycom/mcp,monday.com MCP,mondaycom,,False,True,False,22,110.992300510406,24,,46,27,weighted_average
b9f3a57c-e641-4b01-81b4-ef8181182ba5,2025-08-29T23:53:13.491821+00:00,https://github.com/sudip358/Shopify-MCP-Tools,Shopify MCP服务器,sudip358,,False,True,False,19,87.4313850402832,10,,19,13,weighted_average
400eed55-fc8d-4d26-8f43-973c6e362391,2025-08-30T14:41:35.729188+00:00,https://github.com/yanmxa/ocm-mcp-server,Open Cluster Management MCP 服务器,yanmxa,,False,True,False,3,114.13800740242,,,,,
c54ffe3f-cc9a-407a-8596-211ac05e016f,2025-08-29T23:53:15.548163+00:00,https://github.com/TencentEdgeOne/edgeone-pages-mcp,EdgeOne Pages MCP,TencentEdgeOne,,False,True,False,2,85.8803713321686,21,,38,27,weighted_average
646417db-828c-4538-b831-dcd341af0a18,2025-08-30T00:03:14.507247+00:00,https://github.com/dazeb/mcp-everything,全能 MCP 服务器,dazeb,,True,True,True,11,92.3733825683594,38,,3,13,weighted_average
b5975b3d-b3f4-43a1-a56f-08ed2d7196d3,2025-08-29T23:53:16.740502+00:00,https://github.com/21st-dev/magic-mcp,21st.dev Magic AI Agent,21st-dev,,False,True,False,4,89.8240778446198,30,,22,71,weighted_average
84278e84-1f49-4b5a-91ed-f033f1c2ff93,2025-08-30T14:43:20.906768+00:00,https://github.com/yanmxa/ocm-mcp-server,Open Cluster Management MCP 服务器,yanmxa,,False,True,False,3,89.8594207763672,,,,,
55870f95-e68f-4f11-871b-422277f3f9e5,2025-08-30T00:22:50.268669+00:00,https://github.com/currents-dev/currents-mcp,Currents MCP 服务器,currents-dev,,True,True,True,3,84.3837335109711,26,,34,13,weighted_average
ef47de91-30eb-46c0-80fd-f3609ea96739,2025-08-30T00:48:03.158132+00:00,https://github.com/zueai/webdev-mcp,webdev-mcp,zueai,,False,True,False,0,61.1564238071442,5,,3,13,weighted_average
501b1ede-beba-4819-bbfd-8ab4ee0bce09,2025-08-29T23:53:28.619128+00:00,https://github.com/ephrin/openapi-mcp-bridge,OpenAPI MCP 桥接,ephrin,,False,True,False,0,90.2346663475037,16,,35,13,weighted_average
e55e0bbb-4290-4f28-a05b-48dec66bb10e,2025-08-29T23:53:28.934996+00:00,https://github.com/MCP-Mirror/Synohara_supercollider-mcp,SuperCollider MCP 服务器,Makotyo,,False,True,False,2,99.0114166736603,16,,35,13,weighted_average
41510da5-ed2f-4f72-b256-9f863e0146c8,2025-08-29T23:55:11.247656+00:00,https://github.com/StatelyCloud/statelydb-mcp-server,StatelyDB MCP 服务器,StatelyCloud,,False,True,False,6,89.1998693943024,18,,42,13,weighted_average
f59bf59f-c9c1-45b2-8b53-0f7b15e1e8ad,2025-08-30T00:51:05.389847+00:00,https://github.com/yokingma/time-mcp,Time MCP Server,yokingma,,False,True,False,0,90.0711226463318,16,,38,13,weighted_average
bd7642ed-ba58-45e4-8542-fb639b30f2cd,2025-08-29T23:53:29.941806+00:00,https://github.com/ruibaby/1Panel-mcp,1Panel MCP 服务器,ruibaby,,False,True,False,1,93.4435057640076,6,,7,13,weighted_average
54eb3914-1aeb-4c9a-ae37-69ff61f58ac3,2025-08-30T00:03:20.101194+00:00,https://github.com/just-every/mcp-screenshot-website-fast,mcp-screenshot-website-fast,just-every,,False,True,False,3,144.942288160324,24,,60,13,weighted_average
798a2117-d29b-4336-bcef-244da0340cda,2025-08-30T14:45:02.120449+00:00,https://github.com/Paulhb7/mcp-sequential-ethical-thinking,连续伦理思维 MCP 服务器,Paulhb7,,True,True,True,1,92.9968616962433,,,,,
f9370e88-0a6c-4d4d-aba1-e78a8c1d5ce6,2025-08-29T23:53:35.818306+00:00,https://github.com/s2005/wcli0,Windows CLI MCP 服务器（增强版）,s2005,,False,True,False,5,108.401733398438,26,,68,13,weighted_average
ab9b8010-b4f9-437d-a975-7426d1975deb,2025-08-29T23:53:35.678018+00:00,https://github.com/StatelyCloud/statelydb-mcp-server,StatelyDB MCP 服务器,StatelyCloud,,False,True,False,6,86.3710534572601,18,,42,13,weighted_average
808ee82c-23f5-4547-b079-09c94019163f,2025-08-29T23:53:38.205289+00:00,https://github.com/hanweiit007/mcp-hotnews-server,HotNews MCP 服务器,hanweiit007,,False,True,False,1,94.4422874450684,16,,35,13,weighted_average
05429c73-f399-4642-9879-0b772d8a823a,2025-08-29T23:53:47.102925+00:00,https://github.com/marco-looy/pega-dx-mcp,Pega DX MCP Server,MarcoLooy,,False,True,False,63,107.145866394043,30,,80,13,weighted_average
6341a09d-1305-4ea3-9df5-9dfaeff6331d,2025-08-29T23:53:52.623237+00:00,https://github.com/dwain-barnes/mcp-server-environment-agency,环境署洪水监测 MCP 服务器,Dwain Barnes,,False,True,False,11,111.383307695389,16,,35,13,weighted_average
111c3f90-7df4-436a-bb6e-e2a8d84ede62,2025-08-30T14:48:49.984569+00:00,https://github.com/hyperdrive-eng/mcp-nodejs-debugger,MCP Node.js 调试器,hyperdrive-eng,,False,True,False,13,104.508435726166,,,,,
83f75dec-bdb6-4f74-806d-8dd55d76d82e,2025-08-30T00:03:26.873148+00:00,https://github.com/CelpAI/celp-mcp,Celp MCP,empowerlocal,,False,True,False,4,84.5861358642578,14,,31,13,weighted_average
318763f6-32a8-45d8-8215-c143abe63efa,2025-08-29T23:53:42.791241+00:00,https://github.com/Atomzzm/mcp-mysql-server,@f4ww4z/mcp-mysql-server,f4ww4z,,False,True,False,5,97.4529058933258,12,,23,13,weighted_average
4cca8836-1e0a-477a-ae22-7a0e260d43cd,2025-08-30T00:22:50.888565+00:00,https://github.com/ZNCOU/mcp-installer,mcp-installer - 用于安装 MCP 服务器的 MCP 服务器,zncou,,True,True,True,2,76.7101066112518,45,,23,13,weighted_average
45b82d34-09d9-4d5e-bc6f-cb0df23053c5,2025-08-30T14:50:59.127437+00:00,https://github.com/hyperdrive-eng/mcp-nodejs-debugger,MCP Node.js 调试器,hyperdrive-eng,,False,True,False,13,114.022815942764,,,,,
deed15e3-a384-43fe-becc-8799c1cc2c8a,2025-08-29T23:53:47.651316+00:00,https://github.com/daitasu/postgres-mcp,PostgreSQL MCP 服务器,daitasu,,False,True,False,3,93.029970407486,16,,35,13,weighted_average
8f5b81f7-a8c2-47eb-96b0-cdcad578501a,2025-08-29T23:54:06.802523+00:00,https://github.com/h7ml/juejin-mcp-server,掘金MCP服务器,h7ml,,False,True,False,34,108.038628816605,14,,30,13,weighted_average
8b491686-c62b-4249-b347-a8a6837cdc69,2025-08-30T00:03:27.6085+00:00,https://github.com/Winify/webdriverio-mcp,WebDriverIO MCP 服务器,Winify,,True,True,True,13,133.2419962883,49,,35,13,weighted_average
20877b31-a5f9-4c32-ac37-37a1db37fb48,2025-08-29T23:54:59.177188+00:00,https://github.com/21st-dev/magic-mcp,21st.dev Magic AI Agent,21st-dev,,False,True,False,4,96.2649385929108,30,,22,71,weighted_average
4e4e1de9-5cbc-450f-9249-d88bf505dd2e,2025-08-30T14:53:08.510958+00:00,https://github.com/hyperdrive-eng/mcp-nodejs-debugger,MCP Node.js 调试器,hyperdrive-eng,,False,True,False,13,114.049210309982,,,,,
2caa9875-e454-4f5d-b928-90b0e579c5bc,2025-08-30T00:22:51.568124+00:00,https://github.com/alvinjchoi/gtasks-mcp,Google Tasks MCP 服务器,alvinjchoi,,True,True,True,6,82.4709987640381,44,,19,13,weighted_average
176e2776-6fb6-4ccc-9cff-22d52dd8cbfd,2025-08-29T23:54:07.596162+00:00,https://github.com/tavily-ai/tavily-mcp,Tavily MCP,tavily-ai,,False,True,False,4,108.145192623138,39,,62,57,weighted_average
d8531e5d-4920-462a-9523-0c98c35a342b,2025-08-30T00:03:29.745134+00:00,https://github.com/tonybentley/signalk-mcp-server,SignalK MCP 服务器,tonybentley,,False,True,False,7,108.691332101822,14,,30,13,weighted_average
27d967ce-770a-4f30-9b0a-ec52b52d1836,2025-08-29T23:54:28.580892+00:00,https://github.com/Limecooler/yt-video-info,YouTube 信息 MCP 服务器,Limecooler,,False,True,False,1,118.08842754364,12,,23,13,weighted_average
70978bb9-3e63-4bf0-bef7-83336264ed59,2025-08-30T14:56:25.750245+00:00,https://github.com/infinitum-nihil/claude10-everything-server,Everything MCP Server,infinitum-nihil,,True,True,True,11,88.5604290962219,,,,,
9f56aa36-1807-465d-87a5-4b4e92d2bdad,2025-08-30T00:51:10.629825+00:00,https://github.com/k-jarzyna/mcp-miro,MCP Miro 服务器,k-jarzyna,,False,True,False,97,129.640916109085,14,,30,13,weighted_average
6895e012-8ee0-45b1-9ee5-aeed0977b3d4,2025-08-29T23:54:40.391193+00:00,https://github.com/rendyfebry/google-pse-mcp,Google 可编程搜索引擎（PSE）MCP 服务器,rendyfebry,,False,True,False,1,151.521093130112,8,,14,13,weighted_average
78494463-ed14-4b74-ae01-e712dae36e6d,2025-08-30T00:03:37.242605+00:00,https://github.com/zeplin/mcp-server,Zeplin MCP 服务器：AI 辅助 UI 开发,zeplin,,False,True,False,4,110.783667802811,19,,46,13,weighted_average
5caf9ecd-dfb6-4910-83fb-29eb7328f4ae,2025-08-29T23:54:52.912502+00:00,https://github.com/TencentEdgeOne/edgeone-pages-mcp,EdgeOne Pages MCP,TencentEdgeOne,,True,True,True,2,91.1664266586304,38,,38,27,weighted_average
74ead1bf-5b4c-4e8f-8825-e0b53127f65c,2025-08-30T00:22:53.568201+00:00,https://github.com/armorwallet/armor-crypto-mcp,Armor Crypto MCP,Armor Wallet,,False,True,False,37,116.505742311478,18,,30,27,weighted_average
07e01fa8-3fea-4e27-9598-c8408f872d4b,2025-08-29T23:54:53.80685+00:00,https://github.com/elchika-inc/open-crawler-mcp-server,Open Crawler MCP 服务器,elchika-inc,,False,True,False,2,98.1056222915649,24,,59,13,weighted_average
d64dfe9b-531c-44b3-96e3-3b709fff9b47,2025-08-30T00:03:38.624808+00:00,https://github.com/jamubc/gemini-mcp-tool,Gemini MCP 工具,jamubc,,False,True,False,6,89.401734828949,38,,66,48,weighted_average
242b415c-00cd-4a96-8ef5-168a085e5f75,2025-08-29T23:54:59.901357+00:00,https://github.com/ruibaby/1Panel-mcp,1Panel MCP 服务器,ruibaby,,False,True,False,1,83.6741297245026,6,,7,13,weighted_average
98516946-0e83-4240-a5b5-3da80576797b,2025-08-29T23:55:03.541235+00:00,https://github.com/ephrin/openapi-mcp-bridge,OpenAPI MCP 桥接,ephrin,,False,True,False,0,88.6665999889374,16,,35,13,weighted_average
8fefd679-d705-4a2c-a6cc-d4247dccc9bd,2025-08-30T00:03:43.224911+00:00,https://github.com/vuetifyjs/mcp,Vuetify MCP,vuetifyjs,,False,True,False,9,104.186841249466,20,,50,13,weighted_average
d7d5d4bf-e38c-4261-8f91-4a8fceb9eb2f,2025-08-29T23:55:07.998011+00:00,https://github.com/sudip358/Shopify-MCP-Tools,Shopify MCP服务器,sudip358,,False,True,False,19,108.094787597656,10,,19,13,weighted_average
222049b3-13a5-45a1-b8c3-9d6239c98423,2025-08-30T00:22:54.195712+00:00,https://github.com/akuity/argocd-mcp,Argo CD MCP 服务器,Akuity,,False,True,False,13,106.772018671036,17,,26,27,weighted_average
f24dfcf6-0847-4204-af4b-84f05b0905bd,2025-08-29T23:55:16.425258+00:00,https://github.com/MCP-Mirror/Synohara_supercollider-mcp,SuperCollider MCP 服务器,Makotyo,,False,True,False,2,100.507218837738,16,,35,13,weighted_average
a608d8db-2e35-4f8f-a8ef-166e72e20a50,2025-08-30T00:04:04.236275+00:00,https://github.com/recraft-ai/mcp-recraft-server,Recraft AI MCP 服务器,recraft-ai,,False,True,False,9,88.563333272934,18,,42,13,weighted_average
fe9333f0-b072-42d9-8eb1-258ef0718b50,2025-08-29T23:55:18.953223+00:00,https://github.com/s2005/wcli0,Windows CLI MCP 服务器（增强版）,s2005,,False,True,False,5,96.7336707115173,26,,68,13,weighted_average
7017996a-94b2-4a48-a9e2-b91adf3e0bdf,2025-08-30T00:51:14.696776+00:00,https://github.com/PuroDelphi/mcpFirebird,MCP Firebird,PuroDelphi,,False,True,False,16,109.029265642166,19,,46,13,weighted_average
a08267a2-b39c-4607-ad04-b8a58d42e2e3,2025-08-29T23:55:29.74451+00:00,https://github.com/Atomzzm/mcp-mysql-server,@f4ww4z/mcp-mysql-server,f4ww4z,,False,True,False,5,100.80052614212,12,,23,13,weighted_average
dcf86526-5fd3-499a-9967-3ca8ff89682b,2025-08-30T00:04:23.556775+00:00,https://github.com/phaserjs/editor-mcp-server,Phaser Editor v5 的 MCP 服务器,phaserjs,,False,True,False,58,87.95339012146,31,,81,13,weighted_average
a563e529-bfc7-45c0-9549-731b1312381a,2025-08-29T23:55:32.147008+00:00,https://github.com/hanweiit007/mcp-hotnews-server,HotNews MCP 服务器,hanweiit007,,False,True,False,1,107.690265655518,16,,35,13,weighted_average
e42a146f-4cfa-4400-9796-32bd172308d3,2025-08-30T00:22:59.720751+00:00,https://github.com/YassineTk/mcp-docs-provider,MCP 文档提供器,YassineTk,,False,True,False,1,82.090897321701,14,,30,13,weighted_average
2aeffc70-d02c-48ef-b5a1-95b398621be6,2025-08-29T23:55:43.044557+00:00,https://github.com/daitasu/postgres-mcp,PostgreSQL MCP 服务器,daitasu,,False,True,False,3,109.271349191666,16,,35,13,weighted_average
34099902-5a69-494f-a452-2a0708b46c3a,2025-08-30T00:04:29.483177+00:00,https://github.com/SujitNepal1000/ai-agent-playwright,ai-agent-playwright,SujitNepal1000,,False,True,False,21,96.0072197914124,9,,15,13,weighted_average
e24d822d-7492-4b45-9b19-813ae6d9ce76,2025-08-29T23:55:45.452345+00:00,https://github.com/dwain-barnes/mcp-server-environment-agency,环境署洪水监测 MCP 服务器,Dwain Barnes,,False,True,False,11,106.659610748291,16,,35,13,weighted_average
0c48b674-81a9-4656-be09-449d1b7cf86d,2025-08-29T23:55:51.001801+00:00,https://github.com/marco-looy/pega-dx-mcp,Pega DX MCP Server,MarcoLooy,,False,True,False,63,116.687212944031,30,,80,13,weighted_average
abaa3095-9c23-447b-ae80-c27e5c232ea2,2025-08-30T00:04:34.605318+00:00,https://github.com/Toru-Takagi/togello-mcp-server,Togello MCP 服务器,Toru-Takagi,,False,True,False,10,106.274127721786,14,,31,13,weighted_average
38de4d4b-d2f3-4558-b8fa-10546c3e4f32,2025-08-29T23:55:52.8967+00:00,https://github.com/nextbillion-ai/nbai-mcp,NextBillion.ai MCP 服务器,nextbillion-ai,,False,True,False,7,159.840536832809,18,,42,13,weighted_average
ae43e4fb-20f6-4da5-940e-fa1628202342,2025-08-30T00:23:11.124823+00:00,https://github.com/baranwang/mcp-deep-research,MCP Deep Research,baranwang,,False,True,False,1,87.5229396820068,18,,42,13,weighted_average
80466c63-99a7-43c7-8cfe-d94e4ecb85ca,2025-08-29T23:56:03.549881+00:00,https://github.com/h7ml/juejin-mcp-server,掘金MCP服务器,h7ml,,False,True,False,34,110.425660133362,14,,30,13,weighted_average
2bfb4eae-acde-483b-8633-9e7e637bbfd3,2025-08-30T00:04:56.261413+00:00,https://github.com/CelpAI/celp-mcp,Celp MCP,empowerlocal,,False,True,False,4,83.1106412410736,14,,31,13,weighted_average
87a5a6c5-d7b2-4f14-b437-1868f5bc30ed,2025-08-29T23:56:12.415996+00:00,https://github.com/tavily-ai/tavily-mcp,Tavily MCP,tavily-ai,,False,True,False,4,115.827856063843,39,,62,57,weighted_average
1d252f87-60ed-4261-b2f6-e0cdeac346d1,2025-08-30T00:51:19.44932+00:00,https://github.com/zbkm/mmnt-mcp-server,mmnt-mcp-server,zbkm,,True,True,True,2,83.1306989192963,51,,42,13,weighted_average
7cdd67fd-42f9-459e-9109-e955455e13ca,2025-08-29T23:56:20.339923+00:00,https://github.com/Limecooler/yt-video-info,YouTube 信息 MCP 服务器,Limecooler,,False,True,False,1,105.539166212082,12,,23,13,weighted_average
8d3ea303-845d-4fe7-b9f3-120f5d2ee8aa,2025-08-30T00:05:04.473994+00:00,https://github.com/mondaycom/mcp,monday.com MCP,mondaycom,,False,True,False,22,108.219814538956,24,,46,27,weighted_average
1c7b2cd3-8b56-41be-9275-62543df39d13,2025-08-29T23:56:37.12795+00:00,https://github.com/ah2-io/expo-docs-mcp,Expo 文档 MCP 服务器,ah2-io,,True,True,True,5,98.0525331497192,38,,35,13,weighted_average
2bc15480-7bfb-4af1-8d77-50003683abf6,2025-08-29T23:56:38.531704+00:00,https://github.com/healthitJP/walk-in-kyoto-mcp,Walk-in-Kyoto MCP Server,healthitJP,,False,True,False,3,100.441809177399,,,,,
d193d951-c21d-4b95-8d03-335063e55e70,2025-08-30T00:23:18.351606+00:00,https://github.com/blurrah/mcp-graphql,mcp-graphql,blurrah,,False,True,False,2,83.9992501735687,20,,35,27,weighted_average
b8d789db-ea5c-453d-be91-038ec97ae505,2025-08-29T23:56:40.374196+00:00,https://github.com/mobile-next/mobile-mcp,Mobile Next - 移动开发与自动化的 MCP 服务器,mobile-next,,True,True,True,18,98.3383400440216,78,,78,57,weighted_average
21340dda-9f9b-418a-82c4-f631e6e7c2a5,2025-08-30T00:05:08.578332+00:00,https://github.com/zeplin/mcp-server,Zeplin MCP 服务器：AI 辅助 UI 开发,zeplin,,False,True,False,4,85.0978701114655,19,,46,13,weighted_average
6726ebeb-1bec-4db8-a4fa-e47cb02e9427,2025-08-29T23:56:50.212922+00:00,https://github.com/zueai/frontend-review-mcp,frontend-review-mcp,zueai,,True,True,True,1,93.0817339420319,45,,42,13,weighted_average
3e0fc940-9ce7-416b-9a51-a4597ea11b07,2025-08-30T00:05:09.229049+00:00,https://github.com/just-every/mcp-screenshot-website-fast,mcp-screenshot-website-fast,just-every,,False,True,False,3,102.099339962006,24,,60,13,weighted_average
682c57a1-1496-44ad-a74f-79d39b0e15a5,2025-08-29T23:56:50.231431+00:00,https://github.com/zueai/frontend-review-mcp,frontend-review-mcp,zueai,,True,True,True,1,93.0817339420319,45,,23,13,weighted_average
2381e597-4652-4e69-8090-4dbf3e2db72f,2025-08-30T00:06:00.57967+00:00,https://github.com/tinywind/bash-mcp,bash-mcp,tinywind,,True,True,True,4,91.8868687152863,42,,15,13,weighted_average
24bf9f1e-0a1c-4d1c-b5f5-cfcd6da3ceff,2025-08-29T23:56:52.007058+00:00,https://github.com/zxkane/mcp-server-amazon-bedrock,Amazon Bedrock MCP 服务器,zxkane,,False,True,False,1,89.5033483505249,8,,14,13,weighted_average
92b3895d-ddf7-4f53-8053-b5a9c24e843f,2025-08-29T23:56:53.168209+00:00,https://github.com/rendyfebry/google-pse-mcp,Google 可编程搜索引擎（PSE）MCP 服务器,rendyfebry,,False,True,False,1,126.417938947678,8,,14,13,weighted_average
0c89bab7-b9d4-4971-a6f9-7826150f5e02,2025-08-30T00:05:11.232135+00:00,https://github.com/mkXultra/agent-communication-mcp,Agent Communication MCP Server,mkXultra,,True,True,True,10,94.4531598091125,61,,72,13,weighted_average
d3b8f697-ff56-41c5-8972-89c21f295363,2025-08-29T23:57:02.636088+00:00,https://github.com/eirikb/any-cli-mcp-server,any-cli-mcp-server,eirikb,,False,True,False,2,117.473473310471,16,,38,13,weighted_average
7b36a789-42eb-4b3a-b00f-3ddd596c6b12,2025-08-30T00:23:41.788525+00:00,https://github.com/buyitsydney/CodingBaby-Browser-MCP,CodingBaby-Browser-MCP,buyitsydney,,False,True,False,14,223.547909736633,12,,26,13,weighted_average
de7ece0d-f45e-4d26-a33f-05c1eaefb603,2025-08-29T23:57:08.959562+00:00,https://github.com/CarlosMS12/mysql-mcp-server,MySQL MCP 服务器,CarlosMS12,,False,True,False,6,93.5512368679047,9,,15,13,weighted_average
166cd491-2755-42da-98b0-8cceb42d1792,2025-08-30T00:05:13.680512+00:00,https://github.com/M0-AR/keycloak-mcp-server,Keycloak模型上下文协议服务器,M0-AR,,False,True,False,85,112.951305866241,9,,15,13,weighted_average
067b024e-e3c7-42df-a7a4-c5e880ab4010,2025-08-29T23:57:16.04429+00:00,https://github.com/hanweiit007/mcp-hotnews-server,HotNews MCP 服务器,hanweiit007,,False,True,False,1,97.6807630062103,16,,35,13,weighted_average
48b118af-4bfa-44fa-bc68-fbec8c2576ad,2025-08-30T00:51:22.174711+00:00,https://github.com/haltakov/meme-mcp,表情包 MCP 服务器,haltakov,,False,True,False,1,88.7679245471954,14,,30,13,weighted_average
d0299250-7bf1-4a8a-9c5e-fae4ebde13e2,2025-08-29T23:57:23.67745+00:00,https://github.com/variflight/variflight-mcp,Variflight MCP 服务器,variflight,,False,True,False,8,90.9201402664185,13,,27,13,weighted_average
c3e66b83-1eb3-4dfc-ae9d-65fdf488b7cb,2025-08-30T00:05:19.429271+00:00,https://github.com/cyrilnoah1/lattice-hq-mcp,Lattice HQ MCP 服务器,cyrilnoah1,,False,True,False,16,106.0493516922,16,,35,13,weighted_average
e3023896-b093-4fba-9455-9702eab0591e,2025-08-29T23:57:37.033233+00:00,https://github.com/tatn/mcp-server-diff-typescript,mcp-server-diff-typescript MCP 服务器,tatn,,True,True,True,1,86.6038987636566,47,,30,13,weighted_average
a92b3e80-5adb-456c-ae48-bb4ae7492e09,2025-08-29T23:57:39.17073+00:00,https://github.com/yokingma/one-search-mcp,OneSearch MCP 服务器：网页搜索、爬取、抓取与内容提取,yokingma,,False,True,False,4,111.82411813736,12,,26,13,weighted_average
6f5dacb3-3a10-4568-9f86-db53ca5bd135,2025-08-30T00:05:27.063723+00:00,https://github.com/tonybentley/signalk-mcp-server,SignalK MCP 服务器,tonybentley,,False,True,False,7,110.944934844971,14,,30,13,weighted_average
42a142d2-20e9-455b-943c-25a379374bfb,2025-08-29T23:57:54.981131+00:00,https://github.com/zhiwei5576/excel-mcp-server,Excel MCP Server,zhiwei5576,,False,True,False,8,116.498594045639,16,,38,13,weighted_average
629d842f-0373-4520-8d56-cd1c31950e8d,2025-08-30T00:23:45.523301+00:00,https://github.com/Redtri-git/Ecomm-MCP,Ecomm MCP 服务器,Redtri-git,,False,True,False,1,83.1643261909485,18,,42,13,weighted_average
fae86418-41fa-4880-b81b-57ada7caca5e,2025-08-29T23:58:04.541644+00:00,https://github.com/NishantKJani/ModelContextProtocol,ModelContextProtocol,NishantKJani,,True,True,True,22,98.2097930908203,49,,35,13,weighted_average
7ca17ba1-f801-4120-8152-04106ba73ac6,2025-08-30T00:05:32.198738+00:00,https://github.com/jamubc/gemini-mcp-tool,Gemini MCP 工具,jamubc,,False,True,False,6,107.06068444252,38,,66,48,weighted_average
eb84735c-62c8-49ca-9e2a-666390749d2a,2025-08-29T23:58:06.106979+00:00,https://github.com/xoy8n/webp-converter,WebP 转换 MCP 服务器,xoy8n,,True,True,True,2,113.793238639832,44,,19,13,weighted_average
016e3e62-18af-4ba9-9859-c30e8240b5bb,2025-08-30T00:23:45.665917+00:00,https://github.com/MatthewDailey/figma-mcp,Figma MCP 服务器,MatthewDailey,,False,True,False,5,84.3316960334778,20,,34,27,weighted_average
dd2f7ccd-3b05-4a0d-8df4-bc1997e38a4d,2025-08-30T00:05:36.499015+00:00,https://github.com/vuetifyjs/mcp,Vuetify MCP,vuetifyjs,,False,True,False,9,106.975224494934,20,,50,13,weighted_average
72caf236-8c4f-4897-bbf9-3eedb6519c31,2025-08-29T23:58:28.705113+00:00,https://github.com/Orcus2021/code-review-mcp-server,代码审查 MCP 工具,Orcus2021,,False,True,False,7,90.4827356338501,22,,54,13,weighted_average
d68abb28-c3c8-46f5-b229-dfbb9d70accf,2025-08-29T23:58:28.894742+00:00,https://github.com/turlockmike/mcp-rand,MCP Rand,turlockmike,,True,True,True,7,92.9309384822845,47,,30,13,weighted_average
a4cc3fa0-de43-4d7c-a2ad-e028981416c5,2025-08-29T23:58:29.870757+00:00,https://github.com/hassansaadfr/mcp-log-server,mcp-log-server,hassansaadfr,,True,True,True,1,76.1495389938354,,,,,
edd65383-ade9-4c10-bc15-9b452dedfb1a,2025-08-29T23:58:35.875656+00:00,https://github.com/readwiseio/readwise-mcp,Readwise MCP,readwiseio,,False,True,False,1,113.752904176712,6,,7,13,weighted_average
1e7e9933-14fe-47be-9f3d-845f098c4111,2025-08-29T23:58:31.148757+00:00,https://github.com/zxkane/mcp-server-amazon-bedrock,Amazon Bedrock MCP 服务器,zxkane,,False,True,False,1,92.8662540912628,8,,14,13,weighted_average
48b9d9d7-b50f-44fb-843c-b87707b69712,2025-08-30T00:51:39.970425+00:00,https://github.com/baranwang/mcp-trends-hub,🔥 趋势中心,baranwang,,True,True,True,21,96.2196147441864,30,,31,27,weighted_average
bd068d00-abf8-45cf-9000-e67c0fc737f2,2025-08-30T00:23:48.632108+00:00,https://github.com/akki91/ankr-mcp,Ankr API MCP 服务器,akki91,,False,True,False,1,90.8215765953064,5,,3,13,weighted_average
d46370a3-f885-433b-b29c-aa59b8dcc6e2,2025-08-30T00:23:57.130459+00:00,https://github.com/aliyun/alibabacloud-ecs-mcp-server,Alibaba Cloud 运维MCP服务器,aliyun,,False,True,False,34,140.381214141846,,,,,
ad32447f-9970-4449-8999-5164f3927308,2025-08-30T00:06:11.708305+00:00,https://github.com/SujitNepal1000/ai-agent-playwright,ai-agent-playwright,SujitNepal1000,,False,True,False,21,96.0962564945221,9,,15,13,weighted_average
a446624d-6812-4939-9f3c-8ddc58186890,2025-08-30T00:06:59.718649+00:00,https://github.com/cyrilnoah1/lattice-hq-mcp,Lattice HQ MCP 服务器,cyrilnoah1,,False,True,False,16,94.0198197364807,16,,35,13,weighted_average
1b6aa6c4-a429-4c4d-90e6-6e0fd4e2bee2,2025-08-30T00:23:59.86927+00:00,https://github.com/auto-browse/unbundle_openapi_mcp,拆包OpenAPI MCP服务器,auto-browse,,False,True,False,2,100.582019090652,12,,26,13,weighted_average
2d65e285-e7c3-4a50-8650-7e8e82ab3a28,2025-08-30T00:24:15.1336+00:00,https://github.com/aurda012/devcontext,DevContext：自主上下文感知模型-上下文协议（MCP）服务器,aurda012,,False,True,False,5,122.430754899979,,,,,
af421948-9fd1-4176-9c3b-f2a8de4c2e2d,2025-08-30T00:06:24.118263+00:00,https://github.com/Toru-Takagi/togello-mcp-server,Togello MCP 服务器,Toru-Takagi,,False,True,False,10,103.357552289963,14,,31,13,weighted_average
8484f109-fcc0-46e1-948d-d1557f725a4a,2025-08-30T00:24:17.321065+00:00,https://github.com/ReAPI-com/mcp-openapi,@reapi/mcp-openapi,reapi-com,,True,True,True,7,94.3915953636169,47,,30,13,weighted_average
